Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Sex
-0.0072,0.011394,0.012672,0.006656,0.002662,-0.001129,0.004515,-0.005821,I
-0.001925,0.0151,0.001095,0.001061,0.009649,0.004948,0.013813,-0.002223,I
-0.006371,0.012624,-0.00498,-0.003496,0.006482,0.00486,0.002831,-0.008172,I
0.006099,0.006943,0.002304,0.00753,0.01031,0.010362,0.013368,-0.008981,I
-0.005842,0.00116,0.000721,-0.001703,0.005668,0.002591,0.019195,0.001779,F
-0.000607,0.022916,0.004428,-0.000004,0.01306,-0.011502,-0.003853,0.00394,M
0.006283,0.004868,0.013317,0.000704,0.007783,0.000367,0.022728,0.000066,I
0.005255,0.004903,-0.004794,0.004975,0.015986,-0.000483,0.011585,-0.020347,F
-0.002659,0.009208,-0.011953,-0.012018,0.0132,0.006529,0.009127,-0.009662,I
0.00731,0.012432,0.016291,0.00159,0.014271,-0.000395,0.004231,-0.000214,I
-0.000167,0.00133,0.004267,-0.001791,0.013024,-0.001615,0.015684,-0.001748,F
-0.001533,-0.003436,0.005797,0.000355,0.010126,-0.000604,0.020092,0.01075,M
0.005383,0.010491,0.005887,0.005547,0.007016,0.000263,0.004468,0.013669,M
0.017024,0.010268,-0.013643,0.000419,0.018247,0.013833,0.018616,-0.019351,F
0.011787,0.010248,-0.010136,-0.014874,-0.001751,0.001028,0.020441,-0.001686,M
0.005946,0.007423,-0.008558,0.001183,0.016663,-0.000959,0.005708,0.001164,F
0.020144,0.011215,0.021952,0.008617,0.004936,-0.007113,0.009221,0.010921,F
0.012533,0.016296,-0.010557,-0.008245,0.006989,0.003689,0.001201,0.005024,F
0.018741,0.008275,-0.000851,-0.00579,0.002071,0.001313,0.006899,0.003956,M
0.014017,0.010494,0.005388,0.004029,0.008554,-0.014818,-0.017767,0.001444,F
0.007496,-0.009282,-0.029519,0.002198,-0.000732,0.001277,0.009984,-0.002693,F
0.008064,-0.000387,-0.001906,-0.006573,0.009495,0.004063,0.007969,0.015616,F
0.018334,0.020774,-0.028302,-0.00291,0.004757,0.006451,-0.007622,0.006771,M
0.010296,0.002784,-0.006253,-0.005031,0.012908,-0.007172,0.00789,0.008406,M
0.003414,-0.02584,-0.011502,0.000813,0.004762,0.011553,0.007733,-0.002316,F
0.010414,-0.004427,0.014235,-0.014718,-0.014461,0.014876,-0.006393,0.024875,F
0.015204,-0.009833,0.002346,-0.002984,-0.025138,0.022638,-0.011437,0.016254,M
0.02468,0.007696,-0.003341,0.001659,-0.002489,-0.034466,0.025744,0.005956,M
-0.000652,-0.00335,0.003928,-0.029259,0.000292,0.00977,-0.000364,0.028787,F
0.011563,-0.007965,-0.022655,0.011015,-0.002831,-0.012146,0.014888,0.015512,M
0.013802,-0.016504,-0.030462,0.00135,-0.008562,-0.015052,0.031646,0.004527,M
0.018488,-0.014965,-0.018662,0.022548,-0.013654,-0.015476,0.008895,0.013532,F
0.041875,0.024487,-0.028357,-0.018982,-0.03119,-0.00279,0.003351,0.014881,F
0.026401,-0.010699,-0.009525,-0.011275,-0.022319,0.007234,0.007446,0.018687,M
0.010332,-0.017712,-0.019987,0.018021,0.036126,0.031449,-0.028283,0.016208,F
-0.020031,0.031161,-0.011764,0.032241,-0.041016,0.017613,0.002844,0.005386,I
-0.018341,0.026844,-0.002918,0.026485,-0.032146,0.010223,0.005126,0.005418,I
-0.011482,0.014205,0.004482,0.011728,-0.004769,0.003866,0.008044,0.00256,I
-0.000185,0.010819,0.003595,0.006642,0.005241,0.010947,0.0181,-0.009461,I
-0.015789,0.003802,0.011657,-0.00077,-0.002155,0.002944,0.010988,0.007529,I
-0.013846,0.011599,-0.000186,-0.002023,0.001672,0.002776,0.01288,0.005572,I
-0.007352,0.009523,0.000275,0.00328,0.008585,0.001155,0.009102,-0.000813,I
-0.009077,0.010289,0.008177,-0.000166,0.010295,-0.001259,0.007416,0.004804,I
-0.006145,0.004619,0.010812,0.004279,0.007042,0.001011,0.005217,0.000922,I
0.003302,0.023243,0.02779,-0.007475,0.015986,0.008409,-0.00048,0.011865,I
-0.011361,0.008642,-0.001987,-0.024797,0.001058,-0.003196,0.023455,0.006749,I
-0.004065,0.002804,0.01171,-0.01013,0.005503,0.01137,0.014917,0.004096,I
0.005444,0.028467,-0.036982,-0.005899,0.016629,0.009712,-0.003715,-0.027959,I
-0.002268,0.014354,0.003779,0.014266,0.020804,-0.004757,-0.005085,0.008619,I
0.028765,0.032137,-0.055333,0.009394,0.003447,0.02223,-0.002497,-0.041453,F
0.004027,0.014268,0.00224,-0.005095,0.021253,0.000592,0.004027,-0.006318,I
-0.010437,-0.005812,0.015059,-0.011008,0.011908,0.000212,0.011895,0.01458,I
0.005369,0.011194,0.004119,-0.0152,0.017472,0.008375,0.006974,-0.004415,F
-0.005154,0.006484,-0.001762,-0.013487,0.012155,0.001239,-0.007473,-0.001145,M
0.007846,0.014481,-0.011462,-0.005487,0.005553,0.00766,-0.002582,0.004179,M
0.008945,0.011465,-0.0007,-0.004886,0.015958,0.007064,0.000214,0.001445,M
0.011221,0.019025,0.003945,-0.011972,0.015982,0.007018,-0.003036,0.002075,M
0.004883,0.004132,0.0086,0.000617,0.016979,0.003206,-0.004196,0.003686,F
-0.00125,-0.004492,0.01355,-0.000462,0.015439,-0.002034,0.008178,0.01672,M
-0.001458,-0.009406,-0.004966,-0.000348,0.013646,0.000044,0.014743,0.010709,M
0.000503,-0.004434,-0.006183,0.009782,0.018861,-0.013725,0.006309,0.008762,F
0.001759,-0.017585,-0.006106,0.000438,0.009025,-0.002821,0.017597,-0.001197,M
0.01072,0.012097,0.001674,-0.011928,0.014157,0.008169,-0.008416,0.005811,F
-0.009184,-0.013074,0.031636,-0.007127,0.00263,-0.000026,-0.000751,0.049174,M
0.005797,-0.009554,-0.006158,0.003933,0.000589,-0.00187,-0.006236,-0.002568,M
0.00106,-0.0064,-0.011277,-0.003187,-0.001169,-0.00647,0.002943,0.014512,M
0.001,-0.00695,-0.015264,-0.017119,0.001605,0.007063,-0.00166,0.001015,F
0.011625,0.007058,-0.023597,-0.000037,0.017329,0.001281,-0.007916,-0.005796,F
0.001969,-0.008655,-0.013333,-0.012498,0.012374,0.005806,0.003531,0.002908,M
-0.000878,0.004925,-0.001734,-0.001152,0.018171,-0.016009,-0.007791,0.026014,M
0.010624,-0.001262,0.005255,-0.003653,0.016433,-0.001756,-0.009737,0.005341,F
-0.015008,-0.03453,-0.020386,0.002124,0.007001,-0.011913,0.024224,0.02642,F
0.018594,0.011607,-0.007747,0.001546,0.017852,0.003981,-0.01779,0.003522,F
0.008503,-0.001761,-0.015738,0.009537,0.006102,0.000362,-0.009957,0.022983,M
0.007441,-0.005805,-0.024605,0.017167,0.011908,-0.016601,-0.007742,0.007937,M
0.011762,-0.013964,-0.041296,0.027993,0.010867,-0.00654,-0.002759,-0.005439,F
0.012535,-0.010377,0.005775,-0.013768,-0.007692,0.014842,0.005506,0.026369,F
0.016773,0.000502,-0.014278,0.016194,0.000838,-0.002398,-0.015926,0.021191,M
-0.006039,-0.036772,-0.01753,0.007595,-0.000169,-0.003473,-0.000714,0.021274,F
0.02373,-0.002087,-0.032284,0.005241,0.00107,-0.001221,-0.0024,0.00081,F
0.029582,0.015947,-0.002903,0.016011,0.021512,-0.012379,-0.025672,0.008958,F
-0.047299,-0.0741,-0.056881,0.06834,0.078468,0.074007,-0.09421,0.019301,M
0.023277,0.005602,0.007052,0.011127,0.007169,-0.004054,-0.02349,0.033677,M
0.009404,-0.022482,-0.006003,0.013522,-0.000731,-0.001469,-0.01021,0.032047,F
-0.018211,0.025789,-0.002916,0.024506,-0.032289,0.013568,0.010383,0.01073,I
-0.009814,0.030701,-0.002988,0.019909,-0.023636,0.013199,0.008445,-0.00277,I
-0.011146,0.026848,-0.009511,0.01741,-0.019221,0.015408,0.010324,-0.004323,I
-0.016089,0.017154,0.001769,0.008519,-0.00832,0.005348,0.006699,-0.000767,I
-0.01857,0.015116,0.013246,0.006451,-0.013515,0.002206,0.004879,0.012693,I
-0.008718,0.021329,0.001536,0.009064,-0.005273,0.007769,0.005477,-0.005389,I
-0.015638,0.011558,0.00712,0.004982,-0.00656,0.003299,0.00648,-0.000543,I
-0.011117,0.013981,0.00501,0.006744,-0.004131,0.008966,0.009656,-0.001739,I
-0.009235,0.009972,0.013021,0.009895,-0.004088,0.006839,0.012882,0.001928,I
-0.014313,0.012879,0.010292,0.005411,-0.004591,0.000981,0.005169,0.001967,I
-0.012512,0.011688,0.005178,0.008179,-0.002959,0.0014,0.007194,-0.002028,I
-0.009483,0.010997,0.011932,0.003243,-0.00212,0.006792,0.006994,-0.000969,I
-0.00947,0.018923,-0.002204,-0.005008,0.00377,0.007863,0.00734,0.000321,I
0.000709,0.015776,0.001491,0.006927,0.003224,0.005646,0.016674,-0.00752,I
-0.027352,-0.003185,0.026429,0.002866,-0.007136,-0.011958,-0.001302,0.020345,I
-0.008686,0.007411,0.002643,0.000855,0.000341,-0.003137,0.010639,-0.002937,I
-0.009106,0.001993,0.003411,-0.003481,0.00402,0.010949,0.020477,0.002882,I
-0.001036,0.01618,0.00909,-0.002722,0.002483,0.008655,0.003958,0.000651,M
-0.00854,0.009414,0.000756,-0.004665,0.005586,0.007147,0.003014,-0.005632,I
0.002383,0.002793,0.006412,0.002856,0.008461,0.010985,0.014626,-0.016387,I
-0.002438,0.009801,0.004211,0.006412,0.006539,0.003582,0.000762,-0.003151,I
0.025137,0.024835,-0.031566,0.003549,0.031124,0.021126,0.015045,-0.064464,I
-0.001075,0.002668,0.025703,0.003284,0.008525,0.001048,0.009641,0.002407,I
-0.012752,-0.001389,0.008752,-0.004437,0.006506,-0.001895,0.003745,0.004215,I
-0.011885,0.00614,0.004691,-0.014238,0.010916,0.000474,0.007316,0.003545,I
-0.005803,0.005287,0.014625,-0.00343,0.006334,0.004166,0.007824,0.012894,I
-0.008808,0.006655,0.019523,-0.008668,0.00753,-0.000099,-0.004267,0.008065,I
0.002456,0.013915,0.014042,-0.006664,0.007488,-0.006953,0.014236,0.010569,F
-0.008956,-0.001925,0.021017,-0.009999,0.005038,-0.000045,0.00396,0.011414,I
0.002099,0.002263,0.009437,-0.001031,0.014021,0.003557,0.011353,-0.001902,M
-0.000772,0.007175,0.007788,-0.007222,0.013475,0.004124,-0.002416,-0.000714,I
0.002719,-0.001059,0.026095,0.002027,0.017781,0.00497,0.005134,0.008699,I
-0.000276,-0.00086,0.010541,-0.005985,0.010836,0.001213,0.006933,0.002365,I
0.009014,0.007982,0.006558,-0.009673,0.013879,0.011383,0.008627,-0.005059,I
0.005608,-0.000567,0.002447,-0.007445,0.000342,0.009921,0.014454,0.00388,M
-0.000379,-0.003248,0.014005,-0.009964,0.013597,0.009974,0.004597,0.001015,I
-0.005577,-0.009993,0.000598,-0.00238,0.011221,0.005714,0.012678,0.008725,I
-0.003739,0.001773,-0.000452,-0.004071,0.008944,-0.001716,-0.007731,0.005582,I
0.014124,0.021688,-0.012426,-0.009659,-0.012898,-0.017905,0.003428,0.003856,F
0.016588,0.02481,-0.013168,0.015421,0.018749,-0.007698,-0.023805,-0.006918,M
0.002105,-0.006107,0.025482,-0.006984,0.009294,0.005827,0.00229,0.016616,I
-0.006556,0.003007,0.005561,-0.010398,0.010579,-0.006855,0.001832,0.025842,F
0.003325,-0.010385,-0.009802,-0.01166,0.00533,0.021994,0.014392,0.002376,I
0.008584,0.005144,0.014968,0.008325,0.025649,-0.008233,-0.002657,0.006148,I
0.007252,-0.00565,-0.021964,-0.009461,0.011301,0.014384,0.015285,-0.014538,F
0.002085,-0.00741,-0.00659,-0.010487,0.006041,0.004523,0.015085,0.001961,M
0.013693,0.001762,0.00692,-0.003633,0.010494,0.005251,0.001601,-0.005104,I
0.010031,0.001666,0.008015,-0.005008,0.020449,0.004587,-0.000928,-0.006942,I
0.008928,0.005389,-0.001513,-0.000893,0.02288,-0.001567,-0.009014,-0.013438,I
0.01854,0.030315,0.001726,-0.01087,0.017677,0.005053,-0.018742,-0.000689,M
0.001303,-0.004966,-0.015068,-0.009375,0.012101,0.00324,0.011441,-0.000445,F
0.000424,-0.00437,-0.014469,-0.000259,0.007978,0.005997,-0.000546,0.007783,F
0.004047,-0.011045,0.006562,-0.010181,0.019072,0.006812,0.008581,-0.003593,F
0.005854,0.002257,-0.004112,-0.009446,0.007366,0.012504,-0.006521,0.010784,F
0.013616,0.003546,0.006388,-0.012651,0.014364,0.014033,0.006922,0.006064,M
0.014704,-0.004782,0.013514,-0.012226,-0.004142,0.031681,-0.015114,0.000214,F
-0.008689,0.014165,-0.017984,-0.036105,0.000383,0.006813,-0.025555,0.012346,M
0.003011,-0.004031,-0.011505,-0.004455,0.008386,0.004779,-0.002861,0.003383,F
0.013538,-0.00046,0.003415,-0.013379,0.027907,0.015842,0.007865,-0.011983,F
0.004186,-0.005686,0.003784,-0.00869,0.013702,0.008415,-0.006205,0.009481,F
0.013556,0.012326,0.010668,-0.004483,0.017653,-0.003861,-0.009458,0.016597,M
0.013171,0.002885,0.001515,0.003927,-0.002188,-0.021289,0.005633,0.018442,F
0.007961,-0.009555,-0.021461,0.001056,0.003158,0.01686,0.000256,0.007426,F
0.010982,-0.007932,0.005991,-0.006865,0.000052,0.020429,-0.013632,0.006506,M
0.017103,0.017474,0.008382,0.000305,0.018053,-0.004092,-0.014992,0.01538,M
-0.001747,-0.027314,0.017036,-0.004734,0.002349,0.004959,0.003841,0.018763,I
0.008488,-0.003461,-0.009378,0.009865,0.006277,0.000406,-0.01218,0.015492,M
0.026784,0.041488,0.023736,-0.012633,0.020024,-0.004872,-0.051519,0.008957,M
0.015108,-0.001804,-0.009841,0.001525,-0.002328,0.002368,-0.010151,0.009071,M
0.010992,-0.008159,-0.032679,0.005657,-0.014333,-0.008409,0.003705,0.008947,F
0.004517,-0.015164,-0.005003,0.002946,-0.008878,-0.03279,0.031395,0.033222,F
0.022206,-0.002959,-0.005561,0.01428,0.006035,0.005861,-0.013377,0.002644,M
0.057308,0.050228,0.035028,-0.039493,0.001086,0.022631,-0.00667,0.003829,F
0.015117,-0.003251,0.013684,0.009042,0.007126,-0.024354,-0.005779,0.014709,F
-0.001889,-0.015116,-0.037263,0.015807,-0.003631,-0.019419,-0.002728,0.019679,M
0.01232,-0.019236,0.00641,0.013894,0.019617,-0.004043,0.004429,0.014763,M
0.011219,-0.032007,-0.011254,0.011396,-0.010775,0.011224,0.004923,0.016948,M
0.006402,-0.023101,0.016213,0.000988,-0.00768,-0.011097,-0.006877,0.03942,M
0.035943,0.047378,0.022538,0.010718,-0.013802,-0.005953,-0.085545,0.057182,M
-0.018244,0.026355,-0.005207,0.03757,-0.039169,0.011406,0.003415,0.002445,I
-0.014933,0.00947,0.002576,0.008881,0.002012,0.002689,-0.000136,-0.008137,I
-0.005145,0.012303,0.004099,0.005831,0.002544,0.011535,0.015958,0.003242,I
-0.008361,0.006926,0.000535,-0.004343,0.002135,0.007574,0.014779,-0.004226,I
0.001477,0.008346,-0.008332,0.008535,0.011446,0.00122,0.010983,-0.016203,I
-0.001885,0.007899,0.012347,0.00468,0.017053,-0.002082,-0.000386,0.00517,I
0.000085,0.002478,0.01953,0.000585,0.012305,0.000643,0.011317,0.014477,F
-0.000194,0.020344,0.005631,-0.009428,0.015402,-0.02523,0.011504,0.007738,M
0.006265,0.018851,-0.000496,-0.013476,0.016284,0.013883,-0.004707,0.007617,M
0.002166,-0.000565,0.018306,0.013831,0.008777,-0.016685,0.001034,0.020279,F
-0.004914,-0.00685,-0.011046,-0.006169,0.017533,-0.007356,0.012237,0.004837,M
0.002031,0.000201,-0.012205,-0.007203,0.008591,-0.008266,0.004755,0.00232,F
0.000976,-0.011729,-0.006119,-0.019806,-0.016945,0.009002,0.010431,0.014814,M
0.019192,0.028425,-0.004404,0.007678,0.0154,-0.02166,-0.024726,0.001931,F
0.003641,-0.01861,-0.000827,-0.002268,0.002603,-0.002064,0.01022,0.003854,M
0.004404,0.017749,-0.01708,0.005507,0.006252,-0.017523,-0.017928,0.026016,M
-0.007418,-0.011215,-0.025879,-0.000099,0.001978,-0.008353,-0.022376,-0.004828,M
-0.001719,0.000197,0.013069,-0.008199,0.025423,-0.011164,-0.002748,0.02281,M
0.019773,0.00388,-0.015093,0.006486,0.004259,0.002506,-0.009922,-0.004832,M
0.001035,-0.017099,-0.003447,-0.003509,0.014022,-0.002775,-0.003046,0.00105,F
0.001488,-0.018794,-0.024889,0.008591,0.010582,-0.005643,0.015278,0.011722,F
-0.008446,-0.020542,0.012673,-0.003047,-0.002474,-0.008572,0.007644,0.056173,F
0.014401,0.000282,0.006266,-0.002093,0.012784,-0.004071,-0.004202,0.014621,M
0.021866,0.002785,-0.018934,0.012996,0.002324,-0.003766,-0.005304,0.008172,M
0.005405,-0.014847,-0.008539,0.004291,-0.000797,-0.007054,0.008958,0.030307,F
0.002896,-0.022667,-0.028368,-0.006123,-0.00358,-0.002012,0.019109,0.013067,F
0.018834,-0.006985,0.000361,-0.010732,-0.014447,0.01253,-0.002563,0.02681,M
0.002691,-0.005313,-0.011807,0.021817,0.001961,-0.028928,-0.019473,0.052643,M
-0.001049,-0.035534,-0.035943,0.013758,-0.022682,-0.006529,-0.01043,0.031831,F
-0.010336,0.015611,0.004724,0.027427,-0.018506,0.008297,0.007837,-0.00827,I
-0.012881,0.01876,-0.0011,0.018982,-0.01282,0.005964,0.001747,-0.014091,I
-0.01751,0.021299,-0.003302,0.009609,-0.01486,0.007987,0.007613,0.003255,I
-0.013344,0.018363,0.000234,0.013614,-0.014782,0.011235,0.00959,0.001118,I
-0.010005,0.019601,0.00866,0.01512,-0.015223,0.008366,0.011136,0.002612,I
-0.014315,0.006997,0.005491,0.007503,-0.005653,0.005125,0.015443,0.003131,I
-0.01209,0.011029,0.004859,0.002549,-0.008102,0.008346,0.011922,0.00475,I
-0.009924,0.010739,0.015697,0.006712,0.000239,-0.000714,0.001447,-0.001018,I
-0.006749,0.001504,0.007856,-0.001251,0.002068,0.009717,0.021154,0.005496,I
-0.006662,-0.001418,0.006521,-0.002332,0.003348,0.010978,0.01319,-0.007194,I
-0.00818,0.002384,0.023774,0.000451,0.004954,0.000863,0.007278,0.005638,I
-0.005797,0.009073,0.001962,-0.008713,0.004322,0.010734,0.010741,-0.001315,I
-0.003571,-0.001557,0.002695,-0.004889,0.008418,0.010843,0.010199,-0.015292,I
-0.005654,0.008313,0.007336,-0.002595,0.007603,0.002524,0.002744,0.001917,I
-0.009252,0.004137,0.020862,-0.015889,0.006346,0.003963,0.008526,0.007987,I
-0.000552,-0.00133,0.008107,-0.003008,0.009243,0.009074,0.021915,-0.002586,I
-0.009276,-0.005933,0.031531,-0.000246,0.001528,-0.003996,0.006725,0.013657,I
-0.01266,0.001771,0.017882,-0.011219,0.007915,0.00038,0.000653,0.006737,I
-0.009703,-0.004452,0.010044,-0.013006,0.006954,0.010427,0.012438,0.003717,I
0.000908,0.001765,0.005741,-0.004576,0.011557,0.013454,0.003437,-0.012108,I
-0.00109,-0.006891,0.002147,-0.010041,0.007483,0.011855,0.01408,-0.008115,I
0.001536,0.007673,-0.005594,-0.00883,0.017102,0.003825,0.010051,-0.00645,I
-0.001595,-0.002988,0.007148,0.00141,0.014143,-0.008804,0.006841,-0.004733,I
0.006758,0.011584,-0.007174,0.005796,0.010151,-0.004898,-0.005851,-0.010338,F
-0.002184,-0.007429,-0.012506,0.015716,0.019112,0.009708,-0.003503,-0.006895,I
-0.004808,-0.013566,-0.01167,-0.005013,0.007934,0.008017,0.018268,-0.007634,I
0.002707,-0.003136,0.004384,0.004786,0.007225,0.002572,0.005811,0.000926,M
-0.003511,-0.001886,0.027767,-0.005154,0.012159,-0.001651,-0.010224,0.003628,I
0.000524,0.006135,0.004189,-0.00974,0.009241,0.000872,0.01334,0.013521,M
0.011205,0.014641,-0.009489,-0.011476,0.012301,0.016627,-0.009103,-0.021026,I
-0.003026,-0.000006,0.012432,-0.007143,0.011384,0.001984,-0.001196,0.011064,M
-0.00109,-0.007295,0.021313,-0.004903,0.012668,0.003685,0.000593,0.003825,F
-0.007932,-0.00677,0.006165,-0.007334,0.006803,0.000821,-0.002606,0.009721,I
0.016449,0.013137,0.00162,-0.012819,0.016224,0.021216,0.003225,-0.011123,I
-0.007298,-0.00853,0.020852,-0.006744,0.00808,0.004847,-0.000984,0.020006,I
-0.002792,-0.005815,0.000315,-0.009142,0.00973,0.012365,0.001587,0.004759,I
0.004221,0.007036,0.002678,0.002413,0.02699,-0.00079,-0.009082,0.003373,I
0.003561,0.005419,-0.001219,0.001286,0.013143,-0.004686,0.001896,0.015246,I
-0.007969,-0.016182,0.018873,-0.005696,-0.010561,-0.001414,-0.006703,0.028362,F
0.010974,-0.003392,-0.000803,-0.000484,0.008366,0.005329,0.003537,-0.004106,F
0.009164,-0.00673,0.011209,-0.013622,0.015682,0.022763,0.005497,-0.002433,I
0.021625,0.003949,0.00653,-0.005173,0.005167,0.00862,0.016664,0.00202,M
0.014853,-0.002587,0.01206,-0.000185,0.014958,0.01311,-0.00379,-0.003376,I
0.00698,0.003731,0.029129,0.002076,0.01576,-0.004653,-0.015218,0.019304,F
0.002546,-0.011187,-0.001478,-0.000922,0.003713,0.006088,0.000775,0.008101,F
-0.006665,-0.010181,-0.000253,0.000974,0.005014,-0.018738,-0.006219,0.010584,F
0.009994,0.000868,0.005031,-0.012818,0.006133,0.007099,-0.00029,0.003398,M
0.015577,0.001319,-0.021181,0.003494,0.01426,0.007401,0.000995,-0.01545,F
0.014776,0.001631,-0.00238,-0.008057,0.003911,0.015224,-0.010311,-0.006449,M
0.020687,-0.008077,-0.007119,-0.005333,-0.006249,0.012336,0.01759,-0.008834,F
-0.01606,-0.007916,-0.003121,-0.011898,0.008866,-0.006659,-0.011954,0.029866,M
0.007828,-0.01253,-0.022858,-0.002953,0.008981,0.013619,0.014061,-0.004754,F
-0.001204,-0.005917,-0.007736,0.001269,0.002417,-0.015276,-0.004623,0.015212,M
0.013085,0.019863,-0.013775,0.009987,0.016527,-0.013462,-0.028642,0.003669,M
0.033849,0.01042,-0.00311,-0.014497,0.010872,0.024153,0.004085,-0.024138,M
0.008852,0.001189,0.024671,-0.015556,0.013703,-0.001814,-0.007334,0.009635,I
0.001549,-0.012621,-0.005364,-0.003743,0.010047,0.001457,0.003863,0.008881,M
0.015506,-0.010274,0.0168,0.021974,0.003065,-0.01074,-0.021951,-0.001203,F
0.005114,-0.011539,0.000996,0.001898,0.009289,0.003051,-0.007199,0.007122,I
0.020992,0.018843,0.013583,-0.016914,0.004452,-0.018149,-0.001923,0.00651,I
0.004248,-0.012477,-0.033975,-0.01179,-0.00653,0.007661,0.018424,0.0069,F
0.004059,-0.02267,-0.003148,-0.005172,-0.00766,0.005931,-0.004551,0.002494,M
0.016726,0.005712,-0.004779,-0.009029,-0.011043,-0.003495,-0.0124,0.00826,M
0.020452,0.002753,-0.006399,-0.000141,0.006139,-0.006868,-0.000896,0.000119,M
0.010966,-0.000054,0.019386,-0.005768,0.007014,0.015627,-0.029912,0.021057,M
0.009159,-0.009743,0.005385,-0.001147,0.010449,-0.005706,0.004632,0.015861,M
0.013724,0.009672,-0.006151,-0.01858,0.010516,0.013889,-0.015653,0.007667,F
0.000782,-0.004706,-0.018438,0.000069,0.009503,0.013432,-0.041056,0.00289,M
0.015954,-0.000573,0.017073,-0.022622,0.004681,0.014641,-0.013713,0.002469,M
0.010409,-0.01354,-0.012479,-0.001474,-0.001576,0.006758,0.00558,0.010918,F
0.013648,-0.001685,-0.015943,-0.008882,0.00216,0.007542,-0.006159,0.000752,M
0.024387,-0.001456,-0.010046,-0.0005,0.000277,0.004697,0.005444,0.002857,F
0.024672,0.011421,0.011498,-0.031586,-0.004705,-0.013971,0.021075,0.010908,M
0.023322,0.013859,-0.021168,0.011926,-0.002818,0.000825,-0.028547,0.010457,F
0.00843,-0.024796,0.005001,0.006337,0.007744,-0.001228,0.005445,0.013954,F
0.010382,-0.002962,-0.01515,-0.019109,0.018471,-0.003831,0.005651,-0.004187,M
0.014927,-0.001254,-0.025108,-0.010758,0.003013,0.013112,0.00182,0.009962,F
0.004719,-0.021657,-0.031537,0.017027,0.005213,-0.007379,0.000905,0.009636,F
0.011177,0.00665,0.005583,0.01843,0.019183,-0.026488,-0.02493,0.026946,M
0.007465,-0.019403,-0.028264,-0.004372,-0.006296,0.00863,0.015093,0.018283,F
0.026017,0.006028,-0.025133,0.019104,-0.007314,-0.000498,-0.016213,0.01784,M
0.028194,0.003901,0.020016,-0.015552,-0.002102,0.020931,-0.017238,0.013733,M
0.000457,-0.02044,-0.011582,-0.012464,0.00978,0.025321,-0.020443,0.019942,M
0.012108,-0.035112,-0.006105,0.003111,-0.014901,-0.001672,0.027327,0.027259,F
0.040922,0.051601,0.007261,0.045726,0.023272,-0.038955,-0.067887,0.033032,M
0.026276,0.007063,0.001046,0.0099,0.007092,-0.019416,-0.014486,0.024834,F
0.02746,-0.013288,-0.025684,0.038934,-0.027444,-0.001035,-0.029218,0.049845,M
-0.036366,0.014844,0.009902,0.02091,-0.043118,-0.001264,-0.003551,0.035855,I
-0.01335,0.018775,0.010428,0.005929,-0.024406,0.002911,-0.0036,0.014225,I
-0.024812,0.010875,0.00019,0.008512,-0.023581,-0.002741,-0.004494,0.023128,I
-0.011318,0.018399,0.012647,0.006389,0.000788,-0.002128,-0.001208,0.005223,I
0.001186,0.028717,-0.022907,0.018882,-0.009807,0.007152,-0.008056,-0.01115,F
-0.02234,-0.003057,-0.002906,0.007782,-0.018041,-0.005805,-0.003052,0.017375,M
-0.016707,-0.016716,-0.009254,0.020717,0.018215,-0.004271,0.010022,-0.008557,I
-0.006366,0.000755,0.00784,-0.007599,-0.000562,-0.009298,0.01832,-0.001548,I
-0.007573,0.007129,-0.00938,0.001702,-0.01632,0.013388,-0.006367,0.02412,F
-0.010984,0.005411,-0.014679,0.007903,-0.011708,-0.009432,-0.006828,0.016903,M
-0.002779,0.001396,-0.012408,-0.002674,-0.004113,0.014875,0.003473,0.002678,I
0.00536,0.021528,-0.010216,-0.01257,0.002655,-0.005173,0.014487,0.00254,M
-0.008441,0.006197,0.012913,-0.00696,-0.008994,-0.000824,-0.015573,0.019352,I
-0.008313,0.005053,0.009409,-0.000854,0.010673,-0.008367,-0.004135,0.011642,M
-0.016096,-0.011598,0.015445,0.01488,0.019159,-0.007828,-0.005698,0.018019,M
-0.015156,-0.009375,-0.026281,0.002594,-0.01482,-0.005788,0.001275,0.02482,F
-0.006073,0.017827,-0.017754,0.031698,-0.022641,-0.026,-0.045866,0.051659,F
-0.004542,-0.010135,-0.00438,0.007122,0.009943,-0.015456,0.000005,0.018619,M
0.00918,-0.015599,-0.026299,0.003606,0.007008,0.014168,0.008525,-0.0097,M
0.008479,-0.006604,0.002539,-0.001495,0.013605,0.002802,0.006729,0.009526,M
-0.005134,-0.013662,-0.014021,0.001052,0.006887,0.001127,-0.006144,0.018179,M
0.009153,0.00031,0.012851,0.001741,0.014551,-0.004697,-0.003421,0.021378,M
0.009394,-0.017414,-0.0233,-0.000742,-0.000645,0.006773,0.020913,0.005061,F
0.021563,0.01456,-0.005885,0.002655,0.030676,-0.000846,-0.009647,0.001041,F
0.00722,-0.001372,-0.006381,0.013588,0.013189,-0.023242,-0.00982,0.01602,F
0.006351,-0.00911,-0.005744,-0.011272,0.00412,0.003922,-0.01297,0.009787,F
0.007948,-0.004698,-0.009164,0.005293,-0.014565,-0.032073,-0.012998,0.029698,F
0.013921,-0.027024,-0.021888,0.004548,-0.018785,0.005891,0.003394,0.014041,F
-0.013817,0.01909,0.000803,0.01927,-0.019101,0.010686,0.008512,0.000014,I
